left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
The scientists are studying three species of fish that have recently been found living in the Indian Ocean.,They,appeared two years ago.,"The scientists,The fish",1,"How does the sentence end?

Mr. Sanders gave James a promotion because

OPTIONS: 
- Mr Sanders
- James
Output: James has done good work.

How does the sentence end?

The police arrested the rioters because

OPTIONS: 
- The police
- the rioters
Output: The police were preventing trouble.

How does the sentence end?

The lumberjacks cut the trees so

OPTIONS: 
- The lumberjacks
- the trees
Output: the trees could be sold.

How does the sentence end?

The cops maced the protesters because

OPTIONS: 
- The cops
- the protesters
Output: the protesters do not blindly follow orders.

How does the sentence end ?

The scientists are studying three species of fish that have recently been found living in the Indian Ocean.

OPTIONS: 
- The scientists appeared two years ago.
- The fish appeared two years ago.
Thought: Use similar thought as before.
Output: ",the fish appeared two years ago thought use similar thought as before,the fish appeared two years ago,False,4
The journalists interviewed the stars of the new movie.,They,"were very persistent, so the interview lasted for a long time.","The journalists,The stars",0,"How does the sentence end?

Allen chased the leprechaun because

OPTIONS: 
- Allen
- the leprechaun
Output: the leprechaun had a pot of gold.

How does the sentence end?

Mark tackled the quarterback, but

OPTIONS: 
- Mark
- the quarterback
Output: Mark was penalized.

How does the sentence end?

Chuck Norris can beat any man in a fight, unless

OPTIONS: 
- Chuck Norris
- any man
Output: Chuck Norris is tied up and blindfolded.

How does the sentence end?

The listener did not complain about the singer because

OPTIONS: 
- The listener
- the singer
Output: the singer was autotuned.

How does the sentence end ?

The journalists interviewed the stars of the new movie.

OPTIONS: 
- The journalists were very persistent, so the interview lasted for a long time.
- The stars were very persistent, so the interview lasted for a long time.
Thought: Use similar thought as before.
Output: ",the journalists were very persistent so the interview lasted for a long time,the journalists were very persistent so the interview lasted for a long time,True,4
The journalists interviewed the stars of the new movie.,They,"were very cooperative, so the interview lasted for a long time.","The journalists,The stars",1,"How does the sentence end?

I chopped down the tree with my axe because

OPTIONS: 
- the tree
- my axe
Output: my axe was sharp.

How does the sentence end?

Medvedev will cede the presidency to Putin because

OPTIONS: 
- Medvedev
- Putin
Output: Medvedev is less popular.

How does the sentence end?

The river destroyed the bridge because

OPTIONS: 
- The river
- the bridge
Output: the bridge was low.

How does the sentence end?

The man gave the beggar some money because

OPTIONS: 
- The man
- the beggar
Output: the beggar was too persistent.

How does the sentence end ?

The journalists interviewed the stars of the new movie.

OPTIONS: 
- The journalists were very cooperative, so the interview lasted for a long time.
- The stars were very cooperative, so the interview lasted for a long time.
Thought: Use similar thought as before.
Output: ",the journalists were very cooperative so the interview lasted for a long time,the stars were very cooperative so the interview lasted for a long time,False,4
The police arrested all of the gang members.,They,were trying to stop the drug trade in the neighborhood.,"The police,The gang members",0,"How does the sentence end?

When Debbie splashed Tina,

OPTIONS: 
- Debbie
- Tina
Output: Tina got wet.

How does the sentence end?

The group grew tired of making these sentences because

OPTIONS: 
- The group
- these sentences
Output: The group are lazy.

How does the sentence end?

Walmart is promoting their Black Friday sale heavily in commercials because

OPTIONS: 
- Walmart
- commercials
Output: Walmart want to start off the Christmas season successfully in sales.

How does the sentence end?

A series of injections are used to battle a type of cancer in patients because

OPTIONS: 
- A series of injections
- patients
Output: patients have a special type of drug which counteracts this sickness.

How does the sentence end ?

The police arrested all of the gang members.

OPTIONS: 
- The police were trying to stop the drug trade in the neighborhood.
- The gang members were trying to stop the drug trade in the neighborhood.
Thought: Use similar thought as before.
Output: ",the police were trying to stop the drug trade in the neighborhood,the police were trying to stop the drug trade in the neighborhood,True,4
The police arrested all of the gang members.,They,were trying to run the drug trade in the neighborhood.,"The police,The gang members",1,"How does the sentence end?

Spiderman defeated Magnito because

OPTIONS: 
- Spiderman
- Magnito
Output: Magnito is a bad guy.

How does the sentence end?

Bill returned Jim twenty dollars because

OPTIONS: 
- Bill
- Jim
Output: Bill borrowed money.

How does the sentence end?

Paper beats rock, but

OPTIONS: 
- Paper
- rock
Output: rock is able to beat scissors.

How does the sentence end?

The squirrels buried the nuts so

OPTIONS: 
- The squirrels
- the nuts
Output: the nuts would not get lost.

How does the sentence end ?

The police arrested all of the gang members.

OPTIONS: 
- The police were trying to run the drug trade in the neighborhood.
- The gang members were trying to run the drug trade in the neighborhood.
Thought: Use similar thought as before.
Output: ",the gang members were trying to run the drug trade in the neighborhood,the gang members were trying to run the drug trade in the neighborhood,True,4
I put the cake away in the refrigerator.,It,has a lot of butter in it.,"The cake,The refrigerator",0,"How does the sentence end?

Steve threw the bowling ball down the lane when

OPTIONS: 
- the bowling ball
- the lane
Output: the bowling ball returned.

How does the sentence end?

The brown fox jumped over the dog because

OPTIONS: 
- The brown fox
- the dog
Output: the dog was lazy.

How does the sentence end?

Bush beat Gore because

OPTIONS: 
- Bush
- Gore
Output: Bush rigged the election.

How does the sentence end?

Jack raced past Dan since

OPTIONS: 
- Jack
- Dan
Output: Dan car is old.

How does the sentence end ?

I put the cake away in the refrigerator.

OPTIONS: 
- The cake has a lot of butter in it.
- The refrigerator has a lot of butter in it.
Thought: Use similar thought as before.
Output: ",the cake has a lot of butter in it,the cake has a lot of butter in it,True,4
I put the cake away in the refrigerator.,It,has a lot of leftovers in it.,"The cake,The refrigerator",1,"How does the sentence end?

Aaron kissed Dan because

OPTIONS: 
- Aaron
- Dan
Output: Dan wanted him to.

How does the sentence end?

John ridiculed Bill because

OPTIONS: 
- John
- Bill
Output: John liked to look down upon others.

How does the sentence end?

Sally kicked Mary and

OPTIONS: 
- Sally
- Mary
Output: Mary was hurt.

How does the sentence end?

The space marines killed the aliens because

OPTIONS: 
- The space marines
- the aliens
Output: the aliens were a threat.

How does the sentence end ?

I put the cake away in the refrigerator.

OPTIONS: 
- The cake has a lot of leftovers in it.
- The refrigerator has a lot of leftovers in it.
Thought: Use similar thought as before.
Output: ",the cake has a lot of leftovers in it,the refrigerator has a lot of leftovers in it,False,4
Sam broke both his ankles and he's walking with crutches. But a month or so from now,they,should be better.,"The ankles,The crutches",0,"How does the sentence end?

Spiderman defeated Magnito because

OPTIONS: 
- Spiderman
- Magnito
Output: Spiderman is a good guy.

How does the sentence end?

The Roman legion attacked the Persians because

OPTIONS: 
- The Roman legion
- the Persians
Output: The Roman legion felt threatened.

How does the sentence end?

The knife cut through the fence because

OPTIONS: 
- The knife
- the fence
Output: the fence was rusty.

How does the sentence end?

The salesman sold a hot tub to the customer because

OPTIONS: 
- The salesman
- the customer
Output: The salesman was trying to sell his products.

How does the sentence end ?

Sam broke both his ankles and he's walking with crutches. But a month or so from now

OPTIONS: 
- The ankles should be better.
- The crutches should be better.
Thought: Use similar thought as before.
Output: ",the crutches should be better thought use similar thought as before,the ankles should be better,False,4
Sam broke both his ankles and he's walking with crutches. But a month or so from now,they,should be unnecessary.,"The ankles,The crutches",1,"How does the sentence end?

The kitten played with the yarn because

OPTIONS: 
- The kitten
- the yarn
Output: The kitten was bored.

How does the sentence end?

Keith fired Blaine even though

OPTIONS: 
- Keith
- Blaine
Output: Blaine is diligent.

How does the sentence end?

A biker sped past an officer and

OPTIONS: 
- A biker
- an officer
Output: an officer turned on his siren.

How does the sentence end?

Jimbo ate the fish that Bobbert prepared because

OPTIONS: 
- Jimbo
- Bobbert
Output: Bobbert was a good cook.

How does the sentence end ?

Sam broke both his ankles and he's walking with crutches. But a month or so from now

OPTIONS: 
- The ankles should be unnecessary.
- The crutches should be unnecessary.
Thought: Use similar thought as before.
Output: ",the crutches should be unnecessary thought use similar thought as before,the crutches should be unnecessary,False,4
"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents.",They,were very much in the minority.,"The sponsors,The opponents",0,"How does the sentence end?

Bill returned Jim twenty dollars because

OPTIONS: 
- Bill
- Jim
Output: Bill borrowed money.

How does the sentence end?

Mr. Sanders gave James a promotion because

OPTIONS: 
- Mr Sanders
- James
Output: James has done good work.

How does the sentence end?

Joy was jealous of Jenny because

OPTIONS: 
- Joy
- Jenny
Output: Jenny was making more money than her.

How does the sentence end?

Tom asked his son to drive so that

OPTIONS: 
- Tom
- his son
Output: Tom could sleep.

How does the sentence end ?

When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents.

OPTIONS: 
- The sponsors were very much in the minority.
- The opponents were very much in the minority.
Thought: Use similar thought as before.
Output: ",the opponents were very much in the minority thought use similar thought as before,the sponsors were very much in the minority,False,4
